Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
130.00	17.433	315.69	0.0031676	19.673	22.103	81.340	38.573	76.480	299.23	3.2318	28.154	0.042451	supercritical
130.00	17.467	316.43	0.0031603	19.666	22.095	81.308	38.580	76.553	299.36	3.2253	28.188	0.042507	supercritical
130.00	17.500	317.17	0.0031529	19.658	22.087	81.276	38.586	76.625	299.49	3.2189	28.223	0.042563	supercritical
130.00	17.533	317.91	0.0031456	19.651	22.078	81.245	38.593	76.697	299.62	3.2124	28.258	0.042619	supercritical
130.00	17.567	318.64	0.0031383	19.644	22.070	81.213	38.600	76.769	299.75	3.2059	28.292	0.042675	supercritical
130.00	17.600	319.38	0.0031311	19.637	22.062	81.181	38.607	76.840	299.88	3.1995	28.327	0.042731	supercritical
130.00	17.633	320.12	0.0031238	19.630	22.054	81.149	38.613	76.912	300.02	3.1930	28.362	0.042788	supercritical
130.00	17.667	320.86	0.0031167	19.622	22.046	81.118	38.620	76.983	300.15	3.1866	28.397	0.042844	supercritical
130.00	17.700	321.59	0.0031095	19.615	22.037	81.086	38.627	77.054	300.28	3.1801	28.432	0.042900	supercritical
130.00	17.733	322.33	0.0031024	19.608	22.029	81.054	38.633	77.124	300.42	3.1737	28.467	0.042956	supercritical
130.00	17.767	323.07	0.0030953	19.601	22.021	81.023	38.640	77.194	300.56	3.1672	28.502	0.043013	supercritical
130.00	17.800	323.81	0.0030883	19.594	22.013	80.992	38.646	77.264	300.69	3.1607	28.538	0.043069	supercritical
130.00	17.833	324.54	0.0030813	19.587	22.005	80.960	38.653	77.334	300.83	3.1543	28.573	0.043125	supercritical
130.00	17.867	325.28	0.0030743	19.579	21.997	80.929	38.659	77.403	300.97	3.1478	28.608	0.043182	supercritical
130.00	17.900	326.02	0.0030673	19.572	21.989	80.897	38.666	77.472	301.11	3.1414	28.644	0.043238	supercritical
130.00	17.933	326.75	0.0030604	19.565	21.981	80.866	38.672	77.541	301.25	3.1349	28.679	0.043295	supercritical
130.00	17.967	327.49	0.0030535	19.558	21.972	80.835	38.679	77.610	301.39	3.1285	28.715	0.043351	supercritical
130.00	18.000	328.23	0.0030467	19.551	21.964	80.804	38.685	77.678	301.53	3.1220	28.751	0.043408	supercritical
130.00	18.033	328.96	0.0030399	19.544	21.956	80.773	38.691	77.746	301.67	3.1156	28.787	0.043464	supercritical
130.00	18.067	329.70	0.0030331	19.537	21.948	80.742	38.698	77.814	301.82	3.1091	28.822	0.043521	supercritical
130.00	18.100	330.43	0.0030263	19.529	21.940	80.711	38.704	77.881	301.96	3.1027	28.858	0.043577	supercritical
130.00	18.133	331.17	0.0030196	19.522	21.932	80.680	38.710	77.949	302.10	3.0962	28.894	0.043634	supercritical
130.00	18.167	331.90	0.0030129	19.515	21.924	80.649	38.716	78.015	302.25	3.0898	28.931	0.043691	supercritical
130.00	18.200	332.64	0.0030063	19.508	21.916	80.618	38.723	78.082	302.40	3.0833	28.967	0.043747	supercritical
130.00	18.233	333.37	0.0029996	19.501	21.908	80.587	38.729	78.148	302.54	3.0769	29.003	0.043804	supercritical
130.00	18.267	334.11	0.0029930	19.494	21.900	80.556	38.735	78.214	302.69	3.0704	29.039	0.043861	supercritical
130.00	18.300	334.84	0.0029865	19.487	21.892	80.526	38.741	78.280	302.84	3.0640	29.076	0.043918	supercritical
130.00	18.333	335.58	0.0029799	19.480	21.884	80.495	38.747	78.345	302.99	3.0575	29.112	0.043974	supercritical
130.00	18.367	336.31	0.0029734	19.473	21.876	80.464	38.753	78.411	303.14	3.0511	29.149	0.044031	supercritical
130.00	18.400	337.05	0.0029670	19.465	21.868	80.434	38.759	78.475	303.29	3.0447	29.185	0.044088	supercritical
130.00	18.433	337.78	0.0029605	19.458	21.860	80.403	38.765	78.540	303.44	3.0382	29.222	0.044145	supercritical
130.00	18.467	338.51	0.0029541	19.451	21.852	80.373	38.771	78.604	303.60	3.0318	29.259	0.044202	supercritical
130.00	18.500	339.25	0.0029477	19.444	21.844	80.342	38.777	78.668	303.75	3.0254	29.296	0.044259	supercritical
130.00	18.533	339.98	0.0029414	19.437	21.836	80.312	38.783	78.732	303.90	3.0190	29.332	0.044316	supercritical
130.00	18.567	340.71	0.0029350	19.430	21.828	80.282	38.789	78.795	304.06	3.0125	29.369	0.044373	supercritical
130.00	18.600	341.44	0.0029287	19.423	21.820	80.251	38.795	78.858	304.21	3.0061	29.407	0.044429	supercritical
130.00	18.633	342.18	0.0029225	19.416	21.813	80.221	38.800	78.921	304.37	2.9997	29.444	0.044486	supercritical
130.00	18.667	342.91	0.0029162	19.409	21.805	80.191	38.806	78.983	304.53	2.9933	29.481	0.044543	supercritical
130.00	18.700	343.64	0.0029100	19.402	21.797	80.161	38.812	79.045	304.68	2.9869	29.518	0.044600	supercritical
130.00	18.733	344.37	0.0029039	19.395	21.789	80.131	38.818	79.107	304.84	2.9805	29.555	0.044657	supercritical
130.00	18.767	345.10	0.0028977	19.388	21.781	80.101	38.823	79.169	305.00	2.9741	29.593	0.044714	supercritical
130.00	18.800	345.83	0.0028916	19.381	21.773	80.071	38.829	79.230	305.16	2.9677	29.630	0.044771	supercritical
130.00	18.833	346.56	0.0028855	19.374	21.765	80.041	38.835	79.291	305.32	2.9613	29.668	0.044829	supercritical
130.00	18.867	347.29	0.0028794	19.367	21.758	80.011	38.840	79.351	305.49	2.9549	29.705	0.044886	supercritical
130.00	18.900	348.02	0.0028734	19.360	21.750	79.981	38.846	79.411	305.65	2.9485	29.743	0.044943	supercritical
130.00	18.933	348.75	0.0028674	19.353	21.742	79.951	38.851	79.471	305.81	2.9421	29.781	0.045000	supercritical
130.00	18.967	349.48	0.0028614	19.346	21.734	79.921	38.857	79.531	305.98	2.9357	29.819	0.045057	supercritical
130.00	19.000	350.21	0.0028554	19.339	21.726	79.892	38.862	79.590	306.14	2.9293	29.857	0.045114	supercritical
130.00	19.033	350.94	0.0028495	19.332	21.719	79.862	38.868	79.649	306.31	2.9230	29.895	0.045171	supercritical
130.00	19.067	351.66	0.0028436	19.325	21.711	79.832	38.873	79.707	306.47	2.9166	29.933	0.045228	supercritical
130.00	19.100	352.39	0.0028378	19.318	21.703	79.803	38.879	79.766	306.64	2.9102	29.971	0.045285	supercritical
130.00	19.133	353.12	0.0028319	19.311	21.695	79.773	38.884	79.824	306.81	2.9039	30.009	0.045342	supercritical
130.00	19.167	353.85	0.0028261	19.304	21.688	79.744	38.889	79.881	306.98	2.8975	30.047	0.045400	supercritical
130.00	19.200	354.57	0.0028203	19.297	21.680	79.715	38.895	79.939	307.15	2.8912	30.085	0.045457	supercritical
130.00	19.233	355.30	0.0028145	19.290	21.672	79.685	38.900	79.996	307.32	2.8848	30.124	0.045514	supercritical
130.00	19.267	356.02	0.0028088	19.283	21.665	79.656	38.905	80.052	307.49	2.8785	30.162	0.045571	supercritical
130.00	19.300	356.75	0.0028031	19.276	21.657	79.627	38.911	80.109	307.66	2.8721	30.200	0.045628	supercritical
130.00	19.333	357.47	0.0027974	19.269	21.649	79.597	38.916	80.165	307.83	2.8658	30.239	0.045686	supercritical
130.00	19.367	358.20	0.0027918	19.262	21.642	79.568	38.921	80.220	308.00	2.8595	30.278	0.045743	supercritical
130.00	19.400	358.92	0.0027861	19.255	21.634	79.539	38.926	80.276	308.18	2.8531	30.316	0.045800	supercritical
130.00	19.433	359.65	0.0027805	19.248	21.626	79.510	38.931	80.331	308.35	2.8468	30.355	0.045857	supercritical
130.00	19.467	360.37	0.0027749	19.241	21.619	79.481	38.936	80.385	308.53	2.8405	30.394	0.045914	supercritical
130.00	19.500	361.09	0.0027694	19.234	21.611	79.452	38.941	80.440	308.70	2.8342	30.433	0.045971	supercritical
130.00	19.533	361.81	0.0027639	19.228	21.603	79.423	38.946	80.494	308.88	2.8279	30.472	0.046029	supercritical
130.00	19.567	362.54	0.0027584	19.221	21.596	79.394	38.951	80.547	309.06	2.8216	30.511	0.046086	supercritical
130.00	19.600	363.26	0.0027529	19.214	21.588	79.366	38.956	80.601	309.23	2.8153	30.550	0.046143	supercritical
130.00	19.633	363.98	0.0027474	19.207	21.581	79.337	38.961	80.654	309.41	2.8090	30.589	0.046200	supercritical
130.00	19.667	364.70	0.0027420	19.200	21.573	79.308	38.966	80.706	309.59	2.8027	30.628	0.046257	supercritical
130.00	19.700	365.42	0.0027366	19.193	21.566	79.280	38.971	80.759	309.77	2.7964	30.667	0.046315	supercritical
130.00	19.733	366.14	0.0027312	19.186	21.558	79.251	38.976	80.811	309.95	2.7902	30.706	0.046372	supercritical
130.00	19.767	366.86	0.0027259	19.179	21.551	79.222	38.981	80.862	310.14	2.7839	30.746	0.046429	supercritical
130.00	19.800	367.58	0.0027205	19.173	21.543	79.194	38.986	80.913	310.32	2.7776	30.785	0.046486	supercritical
130.00	19.833	368.29	0.0027152	19.166	21.536	79.165	38.990	80.964	310.50	2.7714	30.825	0.046543	supercritical
130.00	19.867	369.01	0.0027099	19.159	21.528	79.137	38.995	81.015	310.69	2.7651	30.864	0.046601	supercritical
130.00	19.900	369.73	0.0027047	19.152	21.521	79.109	39.000	81.065	310.87	2.7589	30.904	0.046658	supercritical
130.00	19.933	370.45	0.0026995	19.145	21.513	79.080	39.005	81.115	311.06	2.7527	30.943	0.046715	supercritical
130.00	19.967	371.16	0.0026942	19.138	21.506	79.052	39.009	81.165	311.24	2.7464	30.983	0.046772	supercritical
130.00	20.000	371.88	0.0026891	19.132	21.498	79.024	39.014	81.214	311.43	2.7402	31.023	0.046829	supercritical
130.00	20.033	372.59	0.0026839	19.125	21.491	78.996	39.019	81.263	311.62	2.7340	31.063	0.046886	supercritical
130.00	20.067	373.31	0.0026788	19.118	21.484	78.968	39.023	81.312	311.80	2.7278	31.102	0.046943	supercritical
130.00	20.100	374.02	0.0026736	19.111	21.476	78.940	39.028	81.360	311.99	2.7216	31.142	0.047001	supercritical
130.00	20.133	374.73	0.0026686	19.104	21.469	78.912	39.032	81.408	312.18	2.7154	31.182	0.047058	supercritical
130.00	20.167	375.45	0.0026635	19.098	21.461	78.884	39.037	81.455	312.37	2.7092	31.222	0.047115	supercritical
130.00	20.200	376.16	0.0026584	19.091	21.454	78.856	39.041	81.503	312.56	2.7030	31.262	0.047172	supercritical
130.00	20.233	376.87	0.0026534	19.084	21.447	78.828	39.046	81.550	312.76	2.6969	31.303	0.047229	supercritical
130.00	20.267	377.58	0.0026484	19.077	21.439	78.800	39.050	81.596	312.95	2.6907	31.343	0.047286	supercritical
130.00	20.300	378.29	0.0026434	19.071	21.432	78.772	39.054	81.642	313.14	2.6845	31.383	0.047343	supercritical
130.00	20.333	379.01	0.0026385	19.064	21.425	78.745	39.059	81.688	313.33	2.6784	31.423	0.047400	supercritical
130.00	20.367	379.72	0.0026336	19.057	21.418	78.717	39.063	81.734	313.53	2.6722	31.464	0.047457	supercritical
130.00	20.400	380.42	0.0026286	19.050	21.410	78.689	39.068	81.779	313.72	2.6661	31.504	0.047514	supercritical
130.00	20.433	381.13	0.0026238	19.044	21.403	78.662	39.072	81.824	313.92	2.6600	31.545	0.047571	supercritical
130.00	20.467	381.84	0.0026189	19.037	21.396	78.634	39.076	81.868	314.12	2.6538	31.585	0.047628	supercritical
130.00	20.500	382.55	0.0026140	19.030	21.389	78.607	39.080	81.912	314.31	2.6477	31.626	0.047685	supercritical
130.00	20.533	383.26	0.0026092	19.023	21.381	78.579	39.085	81.956	314.51	2.6416	31.666	0.047742	supercritical
130.00	20.567	383.96	0.0026044	19.017	21.374	78.552	39.089	81.999	314.71	2.6355	31.707	0.047799	supercritical
130.00	20.600	384.67	0.0025996	19.010	21.367	78.525	39.093	82.043	314.91	2.6294	31.748	0.047856	supercritical
130.00	20.633	385.37	0.0025949	19.003	21.360	78.497	39.097	82.085	315.11	2.6233	31.788	0.047913	supercritical
130.00	20.667	386.08	0.0025902	18.997	21.353	78.470	39.101	82.128	315.31	2.6172	31.829	0.047970	supercritical
130.00	20.700	386.78	0.0025854	18.990	21.345	78.443	39.105	82.170	315.51	2.6112	31.870	0.048027	supercritical
130.00	20.733	387.48	0.0025807	18.983	21.338	78.416	39.109	82.211	315.71	2.6051	31.911	0.048084	supercritical
130.00	20.767	388.19	0.0025761	18.977	21.331	78.389	39.113	82.253	315.91	2.5991	31.952	0.048141	supercritical
130.00	20.800	388.89	0.0025714	18.970	21.324	78.362	39.117	82.294	316.12	2.5930	31.993	0.048198	supercritical
130.00	20.833	389.59	0.0025668	18.963	21.317	78.335	39.121	82.335	316.32	2.5870	32.034	0.048254	supercritical
130.00	20.867	390.29	0.0025622	18.957	21.310	78.308	39.125	82.375	316.52	2.5810	32.075	0.048311	supercritical
130.00	20.900	390.99	0.0025576	18.950	21.303	78.281	39.129	82.415	316.73	2.5749	32.116	0.048368	supercritical
130.00	20.933	391.69	0.0025530	18.944	21.296	78.254	39.133	82.455	316.93	2.5689	32.157	0.048425	supercritical
130.00	20.967	392.39	0.0025485	18.937	21.289	78.227	39.137	82.494	317.14	2.5629	32.199	0.048482	supercritical
130.00	21.000	393.09	0.0025440	18.930	21.282	78.201	39.141	82.533	317.35	2.5569	32.240	0.048538	supercritical
130.00	21.033	393.79	0.0025395	18.924	21.275	78.174	39.145	82.572	317.55	2.5509	32.281	0.048595	supercritical
130.00	21.067	394.48	0.0025350	18.917	21.268	78.147	39.149	82.610	317.76	2.5450	32.323	0.048652	supercritical
130.00	21.100	395.18	0.0025305	18.911	21.261	78.121	39.152	82.648	317.97	2.5390	32.364	0.048708	supercritical
130.00	21.133	395.87	0.0025261	18.904	21.254	78.094	39.156	82.685	318.18	2.5330	32.406	0.048765	supercritical
130.00	21.167	396.57	0.0025216	18.898	21.247	78.068	39.160	82.723	318.39	2.5271	32.447	0.048822	supercritical
130.00	21.200	397.26	0.0025172	18.891	21.240	78.041	39.163	82.760	318.60	2.5211	32.489	0.048878	supercritical
130.00	21.233	397.96	0.0025128	18.884	21.233	78.015	39.167	82.796	318.81	2.5152	32.530	0.048935	supercritical
130.00	21.267	398.65	0.0025085	18.878	21.226	77.988	39.171	82.833	319.02	2.5093	32.572	0.048991	supercritical
130.00	21.300	399.34	0.0025041	18.871	21.219	77.962	39.174	82.869	319.24	2.5034	32.613	0.049048	supercritical
130.00	21.333	400.03	0.0024998	18.865	21.212	77.936	39.178	82.904	319.45	2.4974	32.655	0.049104	supercritical
130.00	21.367	400.73	0.0024955	18.858	21.205	77.910	39.182	82.939	319.66	2.4915	32.697	0.049161	supercritical
130.00	21.400	401.42	0.0024912	18.852	21.198	77.884	39.185	82.974	319.88	2.4857	32.739	0.049217	supercritical
130.00	21.433	402.10	0.0024869	18.845	21.191	77.858	39.189	83.009	320.09	2.4798	32.781	0.049274	supercritical
130.00	21.467	402.79	0.0024827	18.839	21.184	77.831	39.192	83.043	320.31	2.4739	32.823	0.049330	supercritical
130.00	21.500	403.48	0.0024784	18.832	21.178	77.805	39.196	83.077	320.52	2.4680	32.864	0.049386	supercritical
130.00	21.533	404.17	0.0024742	18.826	21.171	77.780	39.199	83.111	320.74	2.4622	32.906	0.049443	supercritical
130.00	21.567	404.86	0.0024700	18.820	21.164	77.754	39.203	83.144	320.96	2.4563	32.948	0.049499	supercritical
130.00	21.600	405.54	0.0024658	18.813	21.157	77.728	39.206	83.177	321.17	2.4505	32.990	0.049555	supercritical
130.00	21.633	406.23	0.0024617	18.807	21.150	77.702	39.210	83.209	321.39	2.4447	33.033	0.049612	supercritical
130.00	21.667	406.91	0.0024575	18.800	21.144	77.676	39.213	83.242	321.61	2.4389	33.075	0.049668	supercritical
130.00	21.700	407.59	0.0024534	18.794	21.137	77.651	39.216	83.274	321.83	2.4331	33.117	0.049724	supercritical
130.00	21.733	408.28	0.0024493	18.787	21.130	77.625	39.220	83.305	322.05	2.4273	33.159	0.049780	supercritical
130.00	21.767	408.96	0.0024452	18.781	21.123	77.599	39.223	83.336	322.27	2.4215	33.201	0.049836	supercritical
130.00	21.800	409.64	0.0024412	18.775	21.117	77.574	39.226	83.367	322.49	2.4157	33.244	0.049892	supercritical
130.00	21.833	410.32	0.0024371	18.768	21.110	77.548	39.229	83.398	322.72	2.4099	33.286	0.049949	supercritical
130.00	21.867	411.00	0.0024331	18.762	21.103	77.523	39.233	83.428	322.94	2.4042	33.328	0.050005	supercritical
130.00	21.900	411.68	0.0024291	18.755	21.097	77.497	39.236	83.458	323.16	2.3984	33.371	0.050061	supercritical
130.00	21.933	412.36	0.0024251	18.749	21.090	77.472	39.239	83.488	323.38	2.3927	33.413	0.050117	supercritical
130.00	21.967	413.04	0.0024211	18.743	21.083	77.447	39.242	83.517	323.61	2.3870	33.455	0.050173	supercritical
130.00	22.000	413.72	0.0024171	18.736	21.077	77.421	39.245	83.546	323.83	2.3813	33.498	0.050229	supercritical
130.00	22.033	414.39	0.0024132	18.730	21.070	77.396	39.248	83.575	324.06	2.3756	33.540	0.050284	supercritical
130.00	22.067	415.07	0.0024092	18.724	21.063	77.371	39.252	83.603	324.28	2.3699	33.583	0.050340	supercritical
130.00	22.100	415.74	0.0024053	18.717	21.057	77.346	39.255	83.631	324.51	2.3642	33.626	0.050396	supercritical
130.00	22.133	416.42	0.0024014	18.711	21.050	77.321	39.258	83.659	324.74	2.3585	33.668	0.050452	supercritical
130.00	22.167	417.09	0.0023976	18.705	21.044	77.296	39.261	83.686	324.97	2.3528	33.711	0.050508	supercritical
130.00	22.200	417.76	0.0023937	18.698	21.037	77.271	39.264	83.713	325.19	2.3472	33.753	0.050563	supercritical
130.00	22.233	418.43	0.0023899	18.692	21.030	77.246	39.267	83.740	325.42	2.3415	33.796	0.050619	supercritical
130.00	22.267	419.10	0.0023860	18.686	21.024	77.221	39.270	83.766	325.65	2.3359	33.839	0.050675	supercritical
130.00	22.300	419.77	0.0023822	18.679	21.017	77.196	39.273	83.792	325.88	2.3303	33.882	0.050730	supercritical
130.00	22.333	420.44	0.0023784	18.673	21.011	77.171	39.276	83.818	326.11	2.3246	33.924	0.050786	supercritical
130.00	22.367	421.11	0.0023747	18.667	21.004	77.147	39.279	83.843	326.34	2.3190	33.967	0.050842	supercritical
130.00	22.400	421.78	0.0023709	18.661	20.998	77.122	39.281	83.869	326.57	2.3134	34.010	0.050897	supercritical
130.00	22.433	422.45	0.0023672	18.654	20.992	77.097	39.284	83.893	326.81	2.3079	34.053	0.050953	supercritical
130.00	22.467	423.11	0.0023634	18.648	20.985	77.073	39.287	83.918	327.04	2.3023	34.096	0.051008	supercritical
130.00	22.500	423.78	0.0023597	18.642	20.979	77.048	39.290	83.942	327.27	2.2967	34.139	0.051064	supercritical
130.00	22.533	424.44	0.0023560	18.636	20.972	77.024	39.293	83.966	327.50	2.2912	34.182	0.051119	supercritical
130.00	22.567	425.11	0.0023524	18.630	20.966	76.999	39.296	83.989	327.74	2.2856	34.225	0.051174	supercritical
130.00	22.600	425.77	0.0023487	18.623	20.959	76.975	39.298	84.013	327.97	2.2801	34.268	0.051230	supercritical
130.00	22.633	426.43	0.0023450	18.617	20.953	76.950	39.301	84.036	328.21	2.2746	34.311	0.051285	supercritical
130.00	22.667	427.09	0.0023414	18.611	20.947	76.926	39.304	84.058	328.44	2.2691	34.354	0.051340	supercritical
130.00	22.700	427.75	0.0023378	18.605	20.940	76.902	39.306	84.081	328.68	2.2636	34.397	0.051395	supercritical
130.00	22.733	428.41	0.0023342	18.599	20.934	76.878	39.309	84.103	328.91	2.2581	34.440	0.051451	supercritical
130.00	22.767	429.07	0.0023306	18.592	20.928	76.853	39.312	84.124	329.15	2.2526	34.483	0.051506	supercritical
130.00	22.800	429.73	0.0023270	18.586	20.921	76.829	39.314	84.146	329.39	2.2471	34.527	0.051561	supercritical
130.00	22.833	430.39	0.0023235	18.580	20.915	76.805	39.317	84.167	329.63	2.2417	34.570	0.051616	supercritical
130.00	22.867	431.04	0.0023200	18.574	20.909	76.781	39.320	84.188	329.87	2.2362	34.613	0.051671	supercritical
130.00	22.900	431.70	0.0023164	18.568	20.903	76.757	39.322	84.208	330.10	2.2308	34.656	0.051726	supercritical
130.00	22.933	432.35	0.0023129	18.562	20.896	76.733	39.325	84.229	330.34	2.2253	34.700	0.051781	supercritical
130.00	22.967	433.01	0.0023094	18.556	20.890	76.709	39.327	84.248	330.58	2.2199	34.743	0.051836	supercritical
130.00	23.000	433.66	0.0023060	18.550	20.884	76.686	39.330	84.268	330.82	2.2145	34.786	0.051890	supercritical
130.00	23.033	434.31	0.0023025	18.544	20.878	76.662	39.332	84.287	331.06	2.2091	34.830	0.051945	supercritical
130.00	23.067	434.96	0.0022990	18.537	20.871	76.638	39.335	84.307	331.31	2.2037	34.873	0.052000	supercritical
130.00	23.100	435.61	0.0022956	18.531	20.865	76.614	39.337	84.325	331.55	2.1984	34.916	0.052055	supercritical
130.00	23.133	436.26	0.0022922	18.525	20.859	76.591	39.340	84.344	331.79	2.1930	34.960	0.052109	supercritical
130.00	23.167	436.91	0.0022888	18.519	20.853	76.567	39.342	84.362	332.03	2.1877	35.003	0.052164	supercritical
130.00	23.200	437.56	0.0022854	18.513	20.847	76.543	39.345	84.380	332.28	2.1823	35.047	0.052219	supercritical
130.00	23.233	438.21	0.0022820	18.507	20.841	76.520	39.347	84.397	332.52	2.1770	35.090	0.052273	supercritical
130.00	23.267	438.85	0.0022787	18.501	20.834	76.496	39.349	84.415	332.76	2.1717	35.134	0.052328	supercritical
130.00	23.300	439.50	0.0022753	18.495	20.828	76.473	39.352	84.432	333.01	2.1664	35.177	0.052382	supercritical
130.00	23.333	440.14	0.0022720	18.489	20.822	76.450	39.354	84.448	333.25	2.1611	35.221	0.052437	supercritical
130.00	23.367	440.79	0.0022687	18.483	20.816	76.426	39.356	84.465	333.50	2.1558	35.264	0.052491	supercritical
130.00	23.400	441.43	0.0022654	18.477	20.810	76.403	39.359	84.481	333.75	2.1505	35.308	0.052546	supercritical
130.00	23.433	442.07	0.0022621	18.471	20.804	76.380	39.361	84.497	333.99	2.1452	35.351	0.052600	supercritical
130.00	23.467	442.71	0.0022588	18.465	20.798	76.357	39.363	84.513	334.24	2.1400	35.395	0.052654	supercritical
130.00	23.500	443.35	0.0022555	18.459	20.792	76.333	39.365	84.528	334.49	2.1348	35.439	0.052708	supercritical
130.00	23.533	443.99	0.0022523	18.453	20.786	76.310	39.368	84.543	334.73	2.1295	35.482	0.052763	supercritical
130.00	23.567	444.63	0.0022491	18.447	20.780	76.287	39.370	84.558	334.98	2.1243	35.526	0.052817	supercritical
130.00	23.600	445.27	0.0022458	18.441	20.774	76.264	39.372	84.572	335.23	2.1191	35.570	0.052871	supercritical
130.00	23.633	445.90	0.0022426	18.436	20.768	76.241	39.374	84.586	335.48	2.1139	35.613	0.052925	supercritical
130.00	23.667	446.54	0.0022394	18.430	20.762	76.218	39.376	84.600	335.73	2.1087	35.657	0.052979	supercritical
130.00	23.700	447.18	0.0022363	18.424	20.756	76.195	39.379	84.614	335.98	2.1035	35.701	0.053033	supercritical
130.00	23.733	447.81	0.0022331	18.418	20.750	76.173	39.381	84.627	336.23	2.0984	35.744	0.053087	supercritical
130.00	23.767	448.44	0.0022299	18.412	20.744	76.150	39.383	84.641	336.48	2.0932	35.788	0.053141	supercritical
130.00	23.800	449.07	0.0022268	18.406	20.738	76.127	39.385	84.653	336.73	2.0881	35.832	0.053195	supercritical
130.00	23.833	449.71	0.0022237	18.400	20.733	76.104	39.387	84.666	336.98	2.0829	35.876	0.053248	supercritical
130.00	23.867	450.34	0.0022206	18.394	20.727	76.082	39.389	84.678	337.24	2.0778	35.920	0.053302	supercritical
130.00	23.900	450.97	0.0022175	18.388	20.721	76.059	39.391	84.690	337.49	2.0727	35.963	0.053356	supercritical
130.00	23.933	451.60	0.0022144	18.383	20.715	76.037	39.393	84.702	337.74	2.0676	36.007	0.053410	supercritical
130.00	23.967	452.22	0.0022113	18.377	20.709	76.014	39.395	84.714	337.99	2.0625	36.051	0.053463	supercritical
130.00	24.000	452.85	0.0022082	18.371	20.703	75.992	39.397	84.725	338.25	2.0575	36.095	0.053517	supercritical
130.00	24.033	453.48	0.0022052	18.365	20.698	75.969	39.399	84.736	338.50	2.0524	36.139	0.053570	supercritical
130.00	24.067	454.10	0.0022022	18.359	20.692	75.947	39.401	84.747	338.76	2.0473	36.183	0.053624	supercritical
130.00	24.100	454.73	0.0021991	18.353	20.686	75.924	39.403	84.757	339.01	2.0423	36.227	0.053677	supercritical
130.00	24.133	455.35	0.0021961	18.348	20.680	75.902	39.405	84.768	339.27	2.0373	36.270	0.053731	supercritical
130.00	24.167	455.97	0.0021931	18.342	20.674	75.880	39.407	84.778	339.52	2.0323	36.314	0.053784	supercritical
130.00	24.200	456.59	0.0021901	18.336	20.669	75.858	39.409	84.787	339.78	2.0273	36.358	0.053837	supercritical
130.00	24.233	457.21	0.0021872	18.330	20.663	75.836	39.411	84.797	340.04	2.0223	36.402	0.053891	supercritical
130.00	24.267	457.83	0.0021842	18.325	20.657	75.813	39.412	84.806	340.29	2.0173	36.446	0.053944	supercritical
130.00	24.300	458.45	0.0021812	18.319	20.652	75.791	39.414	84.815	340.55	2.0123	36.490	0.053997	supercritical
130.00	24.333	459.07	0.0021783	18.313	20.646	75.769	39.416	84.824	340.81	2.0073	36.534	0.054050	supercritical
130.00	24.367	459.69	0.0021754	18.307	20.640	75.747	39.418	84.832	341.07	2.0024	36.578	0.054103	supercritical
130.00	24.400	460.30	0.0021725	18.302	20.635	75.725	39.420	84.841	341.32	1.9974	36.622	0.054156	supercritical
130.00	24.433	460.92	0.0021696	18.296	20.629	75.704	39.422	84.849	341.58	1.9925	36.666	0.054209	supercritical
130.00	24.467	461.53	0.0021667	18.290	20.623	75.682	39.423	84.857	341.84	1.9876	36.710	0.054262	supercritical
130.00	24.500	462.15	0.0021638	18.285	20.618	75.660	39.425	84.864	342.10	1.9827	36.754	0.054315	supercritical
130.00	24.533	462.76	0.0021609	18.279	20.612	75.638	39.427	84.871	342.36	1.9778	36.798	0.054368	supercritical
130.00	24.567	463.37	0.0021581	18.273	20.606	75.616	39.429	84.879	342.62	1.9729	36.842	0.054421	supercritical
130.00	24.600	463.98	0.0021553	18.268	20.601	75.595	39.430	84.885	342.88	1.9680	36.886	0.054474	supercritical
130.00	24.633	464.59	0.0021524	18.262	20.595	75.573	39.432	84.892	343.14	1.9632	36.930	0.054526	supercritical
130.00	24.667	465.20	0.0021496	18.256	20.590	75.551	39.434	84.898	343.41	1.9583	36.974	0.054579	supercritical
130.00	24.700	465.81	0.0021468	18.251	20.584	75.530	39.435	84.904	343.67	1.9535	37.018	0.054632	supercritical
130.00	24.733	466.42	0.0021440	18.245	20.579	75.508	39.437	84.910	343.93	1.9487	37.062	0.054684	supercritical
130.00	24.767	467.02	0.0021412	18.239	20.573	75.487	39.439	84.916	344.19	1.9438	37.106	0.054737	supercritical
130.00	24.800	467.63	0.0021384	18.234	20.568	75.466	39.440	84.921	344.45	1.9390	37.150	0.054789	supercritical
130.00	24.833	468.23	0.0021357	18.228	20.562	75.444	39.442	84.927	344.72	1.9342	37.194	0.054842	supercritical
130.00	24.867	468.84	0.0021329	18.223	20.557	75.423	39.444	84.932	344.98	1.9295	37.238	0.054894	supercritical
130.00	24.900	469.44	0.0021302	18.217	20.551	75.402	39.445	84.936	345.25	1.9247	37.283	0.054946	supercritical
130.00	24.933	470.04	0.0021275	18.211	20.546	75.380	39.447	84.941	345.51	1.9199	37.327	0.054999	supercritical
