Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
70.000	17.433	596.16	0.0016774	14.647	15.934	64.640	41.210	130.11	325.88	2.0083	45.515	0.065224	supercritical
70.000	17.467	597.15	0.0016746	14.638	15.925	64.607	41.201	129.86	326.52	1.9981	45.616	0.065310	supercritical
70.000	17.500	598.13	0.0016719	14.629	15.917	64.575	41.192	129.61	327.15	1.9881	45.716	0.065396	supercritical
70.000	17.533	599.11	0.0016692	14.620	15.908	64.543	41.184	129.37	327.79	1.9780	45.817	0.065482	supercritical
70.000	17.567	600.08	0.0016665	14.611	15.900	64.511	41.175	129.12	328.43	1.9681	45.917	0.065568	supercritical
70.000	17.600	601.04	0.0016638	14.603	15.891	64.479	41.166	128.88	329.06	1.9583	46.016	0.065654	supercritical
70.000	17.633	602.00	0.0016611	14.594	15.883	64.448	41.157	128.64	329.70	1.9485	46.116	0.065739	supercritical
70.000	17.667	602.96	0.0016585	14.585	15.875	64.416	41.148	128.40	330.33	1.9388	46.215	0.065824	supercritical
70.000	17.700	603.91	0.0016559	14.576	15.866	64.385	41.140	128.16	330.97	1.9292	46.313	0.065909	supercritical
70.000	17.733	604.86	0.0016533	14.568	15.858	64.354	41.131	127.92	331.60	1.9196	46.412	0.065993	supercritical
70.000	17.767	605.80	0.0016507	14.559	15.850	64.323	41.122	127.68	332.23	1.9101	46.510	0.066077	supercritical
70.000	17.800	606.73	0.0016482	14.551	15.842	64.293	41.114	127.44	332.87	1.9007	46.608	0.066161	supercritical
70.000	17.833	607.66	0.0016457	14.542	15.834	64.262	41.105	127.21	333.50	1.8914	46.705	0.066245	supercritical
70.000	17.867	608.59	0.0016432	14.534	15.826	64.232	41.097	126.97	334.13	1.8821	46.802	0.066329	supercritical
70.000	17.900	609.51	0.0016407	14.525	15.818	64.202	41.088	126.74	334.76	1.8729	46.899	0.066412	supercritical
70.000	17.933	610.42	0.0016382	14.517	15.810	64.172	41.080	126.51	335.39	1.8638	46.996	0.066495	supercritical
70.000	17.967	611.33	0.0016358	14.509	15.802	64.142	41.072	126.28	336.01	1.8548	47.092	0.066578	supercritical
70.000	18.000	612.24	0.0016334	14.500	15.794	64.112	41.063	126.05	336.64	1.8458	47.188	0.066661	supercritical
70.000	18.033	613.14	0.0016310	14.492	15.787	64.083	41.055	125.82	337.27	1.8369	47.284	0.066743	supercritical
70.000	18.067	614.03	0.0016286	14.484	15.779	64.053	41.047	125.60	337.89	1.8280	47.379	0.066825	supercritical
70.000	18.100	614.92	0.0016262	14.476	15.771	64.024	41.038	125.37	338.52	1.8192	47.475	0.066907	supercritical
70.000	18.133	615.81	0.0016239	14.468	15.764	63.995	41.030	125.15	339.14	1.8105	47.569	0.066989	supercritical
70.000	18.167	616.69	0.0016216	14.460	15.756	63.966	41.022	124.92	339.77	1.8019	47.664	0.067070	supercritical
70.000	18.200	617.57	0.0016193	14.452	15.749	63.938	41.014	124.70	340.39	1.7933	47.758	0.067152	supercritical
70.000	18.233	618.44	0.0016170	14.444	15.741	63.909	41.006	124.48	341.01	1.7848	47.852	0.067233	supercritical
70.000	18.267	619.31	0.0016147	14.436	15.734	63.881	40.998	124.26	341.63	1.7763	47.946	0.067313	supercritical
70.000	18.300	620.17	0.0016125	14.428	15.727	63.852	40.990	124.05	342.25	1.7679	48.039	0.067394	supercritical
70.000	18.333	621.03	0.0016102	14.420	15.719	63.824	40.982	123.83	342.87	1.7596	48.132	0.067474	supercritical
70.000	18.367	621.89	0.0016080	14.412	15.712	63.796	40.974	123.61	343.49	1.7513	48.225	0.067555	supercritical
70.000	18.400	622.74	0.0016058	14.405	15.705	63.768	40.966	123.40	344.11	1.7431	48.318	0.067635	supercritical
70.000	18.433	623.58	0.0016036	14.397	15.698	63.741	40.958	123.19	344.73	1.7350	48.410	0.067714	supercritical
70.000	18.467	624.42	0.0016015	14.389	15.691	63.713	40.950	122.98	345.34	1.7269	48.502	0.067794	supercritical
70.000	18.500	625.26	0.0015993	14.381	15.684	63.686	40.943	122.77	345.96	1.7188	48.594	0.067873	supercritical
70.000	18.533	626.09	0.0015972	14.374	15.677	63.658	40.935	122.56	346.57	1.7109	48.685	0.067953	supercritical
70.000	18.567	626.92	0.0015951	14.366	15.670	63.631	40.927	122.35	347.18	1.7030	48.776	0.068032	supercritical
70.000	18.600	627.75	0.0015930	14.359	15.663	63.604	40.919	122.14	347.79	1.6951	48.867	0.068110	supercritical
70.000	18.633	628.57	0.0015909	14.351	15.656	63.578	40.912	121.94	348.41	1.6873	48.958	0.068189	supercritical
70.000	18.667	629.38	0.0015889	14.344	15.649	63.551	40.904	121.74	349.02	1.6796	49.048	0.068267	supercritical
70.000	18.700	630.20	0.0015868	14.336	15.642	63.524	40.897	121.53	349.63	1.6719	49.138	0.068345	supercritical
70.000	18.733	631.01	0.0015848	14.329	15.635	63.498	40.889	121.33	350.23	1.6643	49.228	0.068423	supercritical
70.000	18.767	631.81	0.0015828	14.321	15.629	63.471	40.882	121.13	350.84	1.6567	49.318	0.068501	supercritical
70.000	18.800	632.61	0.0015808	14.314	15.622	63.445	40.874	120.93	351.45	1.6492	49.407	0.068578	supercritical
70.000	18.833	633.41	0.0015788	14.307	15.615	63.419	40.867	120.73	352.05	1.6417	49.496	0.068656	supercritical
70.000	18.867	634.20	0.0015768	14.300	15.609	63.393	40.860	120.54	352.66	1.6343	49.585	0.068733	supercritical
70.000	18.900	634.99	0.0015748	14.292	15.602	63.367	40.853	120.34	353.26	1.6270	49.673	0.068810	supercritical
70.000	18.933	635.77	0.0015729	14.285	15.596	63.342	40.845	120.15	353.86	1.6197	49.762	0.068887	supercritical
70.000	18.967	636.55	0.0015710	14.278	15.589	63.316	40.838	119.96	354.47	1.6124	49.850	0.068963	supercritical
70.000	19.000	637.33	0.0015690	14.271	15.583	63.291	40.831	119.76	355.07	1.6052	49.938	0.069040	supercritical
70.000	19.033	638.11	0.0015671	14.264	15.576	63.265	40.824	119.57	355.67	1.5981	50.025	0.069116	supercritical
70.000	19.067	638.88	0.0015653	14.257	15.570	63.240	40.817	119.38	356.27	1.5910	50.112	0.069192	supercritical
70.000	19.100	639.64	0.0015634	14.250	15.564	63.215	40.810	119.19	356.86	1.5839	50.199	0.069268	supercritical
70.000	19.133	640.40	0.0015615	14.243	15.558	63.190	40.803	119.01	357.46	1.5769	50.286	0.069343	supercritical
70.000	19.167	641.16	0.0015597	14.236	15.551	63.165	40.796	118.82	358.06	1.5700	50.373	0.069419	supercritical
70.000	19.200	641.92	0.0015578	14.229	15.545	63.141	40.789	118.64	358.65	1.5630	50.459	0.069494	supercritical
70.000	19.233	642.67	0.0015560	14.222	15.539	63.116	40.782	118.45	359.25	1.5562	50.545	0.069569	supercritical
70.000	19.267	643.42	0.0015542	14.215	15.533	63.091	40.775	118.27	359.84	1.5494	50.631	0.069644	supercritical
70.000	19.300	644.16	0.0015524	14.208	15.527	63.067	40.768	118.09	360.43	1.5426	50.716	0.069719	supercritical
70.000	19.333	644.91	0.0015506	14.201	15.521	63.043	40.762	117.91	361.02	1.5359	50.802	0.069793	supercritical
70.000	19.367	645.64	0.0015488	14.195	15.515	63.019	40.755	117.73	361.61	1.5292	50.887	0.069867	supercritical
70.000	19.400	646.38	0.0015471	14.188	15.509	62.995	40.748	117.55	362.20	1.5226	50.972	0.069942	supercritical
70.000	19.433	647.11	0.0015453	14.181	15.503	62.971	40.742	117.37	362.79	1.5160	51.056	0.070016	supercritical
70.000	19.467	647.84	0.0015436	14.174	15.497	62.947	40.735	117.20	363.38	1.5095	51.141	0.070089	supercritical
70.000	19.500	648.56	0.0015419	14.168	15.491	62.923	40.728	117.02	363.96	1.5030	51.225	0.070163	supercritical
70.000	19.533	649.28	0.0015402	14.161	15.485	62.899	40.722	116.85	364.55	1.4966	51.309	0.070236	supercritical
70.000	19.567	650.00	0.0015385	14.154	15.479	62.876	40.716	116.67	365.13	1.4902	51.392	0.070310	supercritical
70.000	19.600	650.72	0.0015368	14.148	15.473	62.852	40.709	116.50	365.72	1.4838	51.476	0.070383	supercritical
70.000	19.633	651.43	0.0015351	14.141	15.468	62.829	40.703	116.33	366.30	1.4775	51.559	0.070456	supercritical
70.000	19.667	652.14	0.0015334	14.135	15.462	62.806	40.696	116.16	366.88	1.4712	51.642	0.070528	supercritical
70.000	19.700	652.84	0.0015318	14.128	15.456	62.783	40.690	115.99	367.46	1.4650	51.725	0.070601	supercritical
70.000	19.733	653.54	0.0015301	14.122	15.451	62.760	40.684	115.82	368.04	1.4588	51.808	0.070673	supercritical
70.000	19.767	654.24	0.0015285	14.115	15.445	62.737	40.678	115.66	368.62	1.4527	51.890	0.070746	supercritical
70.000	19.800	654.94	0.0015269	14.109	15.439	62.714	40.671	115.49	369.20	1.4465	51.972	0.070818	supercritical
70.000	19.833	655.63	0.0015252	14.103	15.434	62.691	40.665	115.33	369.77	1.4405	52.054	0.070890	supercritical
70.000	19.867	656.32	0.0015236	14.096	15.428	62.669	40.659	115.16	370.35	1.4344	52.136	0.070961	supercritical
70.000	19.900	657.01	0.0015220	14.090	15.423	62.646	40.653	115.00	370.92	1.4285	52.217	0.071033	supercritical
70.000	19.933	657.69	0.0015205	14.084	15.417	62.624	40.647	114.84	371.50	1.4225	52.298	0.071104	supercritical
70.000	19.967	658.37	0.0015189	14.077	15.412	62.602	40.641	114.68	372.07	1.4166	52.380	0.071175	supercritical
70.000	20.000	659.05	0.0015173	14.071	15.407	62.579	40.635	114.52	372.64	1.4107	52.460	0.071247	supercritical
70.000	20.033	659.73	0.0015158	14.065	15.401	62.557	40.629	114.36	373.21	1.4049	52.541	0.071317	supercritical
70.000	20.067	660.40	0.0015142	14.059	15.396	62.535	40.623	114.20	373.78	1.3991	52.621	0.071388	supercritical
70.000	20.100	661.07	0.0015127	14.052	15.391	62.513	40.617	114.04	374.35	1.3933	52.702	0.071459	supercritical
70.000	20.133	661.73	0.0015112	14.046	15.385	62.491	40.611	113.89	374.92	1.3876	52.782	0.071529	supercritical
70.000	20.167	662.40	0.0015097	14.040	15.380	62.470	40.606	113.73	375.49	1.3819	52.861	0.071599	supercritical
70.000	20.200	663.06	0.0015082	14.034	15.375	62.448	40.600	113.58	376.05	1.3763	52.941	0.071669	supercritical
70.000	20.233	663.72	0.0015067	14.028	15.370	62.426	40.594	113.42	376.62	1.3706	53.020	0.071739	supercritical
70.000	20.267	664.37	0.0015052	14.022	15.364	62.405	40.589	113.27	377.18	1.3651	53.100	0.071809	supercritical
70.000	20.300	665.02	0.0015037	14.016	15.359	62.383	40.583	113.12	377.75	1.3595	53.179	0.071879	supercritical
70.000	20.333	665.67	0.0015022	14.010	15.354	62.362	40.577	112.97	378.31	1.3540	53.257	0.071948	supercritical
70.000	20.367	666.32	0.0015008	14.004	15.349	62.341	40.572	112.82	378.87	1.3485	53.336	0.072018	supercritical
70.000	20.400	666.97	0.0014993	13.998	15.344	62.320	40.566	112.67	379.43	1.3431	53.414	0.072087	supercritical
70.000	20.433	667.61	0.0014979	13.992	15.339	62.299	40.561	112.52	379.99	1.3377	53.493	0.072156	supercritical
70.000	20.467	668.25	0.0014965	13.986	15.334	62.278	40.555	112.37	380.55	1.3323	53.571	0.072225	supercritical
70.000	20.500	668.88	0.0014950	13.980	15.329	62.257	40.550	112.23	381.10	1.3270	53.649	0.072293	supercritical
70.000	20.533	669.52	0.0014936	13.974	15.324	62.236	40.544	112.08	381.66	1.3217	53.726	0.072362	supercritical
70.000	20.567	670.15	0.0014922	13.969	15.319	62.215	40.539	111.94	382.22	1.3164	53.804	0.072430	supercritical
70.000	20.600	670.78	0.0014908	13.963	15.314	62.195	40.534	111.79	382.77	1.3111	53.881	0.072498	supercritical
70.000	20.633	671.40	0.0014894	13.957	15.309	62.174	40.528	111.65	383.33	1.3059	53.958	0.072566	supercritical
70.000	20.667	672.03	0.0014880	13.951	15.305	62.154	40.523	111.51	383.88	1.3007	54.035	0.072634	supercritical
70.000	20.700	672.65	0.0014867	13.945	15.300	62.133	40.518	111.36	384.43	1.2956	54.111	0.072702	supercritical
70.000	20.733	673.27	0.0014853	13.940	15.295	62.113	40.513	111.22	384.98	1.2905	54.188	0.072770	supercritical
70.000	20.767	673.88	0.0014839	13.934	15.290	62.093	40.508	111.08	385.53	1.2854	54.264	0.072837	supercritical
70.000	20.800	674.50	0.0014826	13.928	15.285	62.072	40.502	110.94	386.08	1.2803	54.340	0.072905	supercritical
70.000	20.833	675.11	0.0014812	13.923	15.281	62.052	40.497	110.81	386.63	1.2753	54.416	0.072972	supercritical
70.000	20.867	675.72	0.0014799	13.917	15.276	62.032	40.492	110.67	387.18	1.2703	54.492	0.073039	supercritical
70.000	20.900	676.32	0.0014786	13.911	15.271	62.012	40.487	110.53	387.72	1.2653	54.568	0.073106	supercritical
70.000	20.933	676.93	0.0014773	13.906	15.267	61.992	40.482	110.40	388.27	1.2604	54.643	0.073172	supercritical
70.000	20.967	677.53	0.0014760	13.900	15.262	61.973	40.477	110.26	388.81	1.2555	54.718	0.073239	supercritical
70.000	21.000	678.13	0.0014746	13.895	15.257	61.953	40.472	110.13	389.36	1.2506	54.793	0.073306	supercritical
70.000	21.033	678.73	0.0014733	13.889	15.253	61.933	40.468	109.99	389.90	1.2458	54.868	0.073372	supercritical
70.000	21.067	679.32	0.0014721	13.884	15.248	61.914	40.463	109.86	390.44	1.2410	54.943	0.073438	supercritical
70.000	21.100	679.91	0.0014708	13.878	15.244	61.894	40.458	109.73	390.98	1.2362	55.017	0.073504	supercritical
70.000	21.133	680.50	0.0014695	13.873	15.239	61.875	40.453	109.59	391.52	1.2314	55.092	0.073570	supercritical
70.000	21.167	681.09	0.0014682	13.867	15.235	61.855	40.448	109.46	392.06	1.2267	55.166	0.073636	supercritical
70.000	21.200	681.68	0.0014670	13.862	15.230	61.836	40.444	109.33	392.60	1.2220	55.240	0.073701	supercritical
70.000	21.233	682.26	0.0014657	13.856	15.226	61.817	40.439	109.20	393.14	1.2173	55.314	0.073767	supercritical
70.000	21.267	682.84	0.0014645	13.851	15.221	61.798	40.434	109.08	393.67	1.2126	55.387	0.073832	supercritical
70.000	21.300	683.42	0.0014632	13.845	15.217	61.779	40.430	108.95	394.21	1.2080	55.461	0.073897	supercritical
70.000	21.333	684.00	0.0014620	13.840	15.213	61.760	40.425	108.82	394.74	1.2034	55.534	0.073963	supercritical
70.000	21.367	684.57	0.0014608	13.835	15.208	61.741	40.420	108.69	395.28	1.1988	55.607	0.074028	supercritical
70.000	21.400	685.15	0.0014595	13.829	15.204	61.722	40.416	108.57	395.81	1.1943	55.680	0.074092	supercritical
70.000	21.433	685.72	0.0014583	13.824	15.200	61.703	40.411	108.44	396.34	1.1897	55.753	0.074157	supercritical
70.000	21.467	686.28	0.0014571	13.819	15.195	61.684	40.407	108.32	396.87	1.1852	55.826	0.074222	supercritical
70.000	21.500	686.85	0.0014559	13.814	15.191	61.666	40.402	108.19	397.40	1.1808	55.898	0.074286	supercritical
70.000	21.533	687.41	0.0014547	13.808	15.187	61.647	40.398	108.07	397.93	1.1763	55.970	0.074350	supercritical
70.000	21.567	687.98	0.0014535	13.803	15.183	61.629	40.394	107.95	398.46	1.1719	56.043	0.074414	supercritical
70.000	21.600	688.54	0.0014524	13.798	15.178	61.610	40.389	107.83	398.99	1.1675	56.115	0.074478	supercritical
70.000	21.633	689.10	0.0014512	13.793	15.174	61.592	40.385	107.70	399.51	1.1631	56.186	0.074542	supercritical
70.000	21.667	689.65	0.0014500	13.787	15.170	61.573	40.381	107.58	400.04	1.1588	56.258	0.074606	supercritical
70.000	21.700	690.20	0.0014488	13.782	15.166	61.555	40.376	107.46	400.57	1.1544	56.330	0.074670	supercritical
70.000	21.733	690.76	0.0014477	13.777	15.162	61.537	40.372	107.34	401.09	1.1501	56.401	0.074733	supercritical
70.000	21.767	691.31	0.0014465	13.772	15.158	61.519	40.368	107.23	401.61	1.1459	56.472	0.074796	supercritical
70.000	21.800	691.85	0.0014454	13.767	15.154	61.501	40.364	107.11	402.14	1.1416	56.543	0.074860	supercritical
70.000	21.833	692.40	0.0014443	13.762	15.150	61.483	40.359	106.99	402.66	1.1374	56.614	0.074923	supercritical
70.000	21.867	692.94	0.0014431	13.757	15.146	61.465	40.355	106.87	403.18	1.1332	56.685	0.074986	supercritical
70.000	21.900	693.49	0.0014420	13.752	15.142	61.447	40.351	106.76	403.70	1.1290	56.755	0.075049	supercritical
70.000	21.933	694.03	0.0014409	13.747	15.138	61.429	40.347	106.64	404.22	1.1248	56.826	0.075111	supercritical
70.000	21.967	694.57	0.0014397	13.742	15.134	61.411	40.343	106.53	404.73	1.1207	56.896	0.075174	supercritical
70.000	22.000	695.10	0.0014386	13.737	15.130	61.393	40.339	106.41	405.25	1.1166	56.966	0.075236	supercritical
70.000	22.033	695.64	0.0014375	13.732	15.126	61.376	40.335	106.30	405.77	1.1125	57.036	0.075299	supercritical
70.000	22.067	696.17	0.0014364	13.727	15.122	61.358	40.331	106.18	406.28	1.1084	57.106	0.075361	supercritical
70.000	22.100	696.70	0.0014353	13.722	15.118	61.341	40.327	106.07	406.80	1.1044	57.176	0.075423	supercritical
70.000	22.133	697.23	0.0014343	13.717	15.114	61.323	40.323	105.96	407.31	1.1003	57.245	0.075485	supercritical
70.000	22.167	697.76	0.0014332	13.712	15.110	61.306	40.319	105.85	407.83	1.0963	57.315	0.075547	supercritical
70.000	22.200	698.28	0.0014321	13.707	15.106	61.288	40.315	105.74	408.34	1.0923	57.384	0.075609	supercritical
70.000	22.233	698.80	0.0014310	13.702	15.102	61.271	40.311	105.63	408.85	1.0884	57.453	0.075670	supercritical
70.000	22.267	699.33	0.0014299	13.697	15.098	61.254	40.308	105.52	409.36	1.0844	57.522	0.075732	supercritical
70.000	22.300	699.85	0.0014289	13.692	15.095	61.236	40.304	105.41	409.87	1.0805	57.591	0.075793	supercritical
70.000	22.333	700.36	0.0014278	13.687	15.091	61.219	40.300	105.30	410.38	1.0766	57.660	0.075855	supercritical
70.000	22.367	700.88	0.0014268	13.683	15.087	61.202	40.296	105.19	410.89	1.0727	57.728	0.075916	supercritical
70.000	22.400	701.39	0.0014257	13.678	15.083	61.185	40.293	105.08	411.40	1.0689	57.796	0.075977	supercritical
70.000	22.433	701.91	0.0014247	13.673	15.080	61.168	40.289	104.98	411.90	1.0650	57.865	0.076038	supercritical
70.000	22.467	702.42	0.0014237	13.668	15.076	61.151	40.285	104.87	412.41	1.0612	57.933	0.076098	supercritical
70.000	22.500	702.93	0.0014226	13.663	15.072	61.134	40.281	104.76	412.91	1.0574	58.001	0.076159	supercritical
70.000	22.533	703.44	0.0014216	13.659	15.068	61.118	40.278	104.66	413.42	1.0536	58.069	0.076220	supercritical
70.000	22.567	703.94	0.0014206	13.654	15.065	61.101	40.274	104.55	413.92	1.0499	58.136	0.076280	supercritical
70.000	22.600	704.45	0.0014196	13.649	15.061	61.084	40.271	104.45	414.42	1.0461	58.204	0.076341	supercritical
70.000	22.633	704.95	0.0014185	13.645	15.058	61.067	40.267	104.34	414.92	1.0424	58.271	0.076401	supercritical
70.000	22.667	705.45	0.0014175	13.640	15.054	61.051	40.264	104.24	415.43	1.0387	58.339	0.076461	supercritical
70.000	22.700	705.95	0.0014165	13.635	15.050	61.034	40.260	104.14	415.93	1.0350	58.406	0.076521	supercritical
70.000	22.733	706.45	0.0014155	13.631	15.047	61.018	40.257	104.04	416.43	1.0314	58.473	0.076581	supercritical
70.000	22.767	706.94	0.0014145	13.626	15.043	61.001	40.253	103.93	416.92	1.0277	58.540	0.076640	supercritical
70.000	22.800	707.44	0.0014136	13.621	15.040	60.985	40.250	103.83	417.42	1.0241	58.606	0.076700	supercritical
70.000	22.833	707.93	0.0014126	13.617	15.036	60.969	40.246	103.73	417.92	1.0205	58.673	0.076760	supercritical
70.000	22.867	708.42	0.0014116	13.612	15.033	60.952	40.243	103.63	418.41	1.0169	58.739	0.076819	supercritical
70.000	22.900	708.91	0.0014106	13.607	15.029	60.936	40.239	103.53	418.91	1.0133	58.806	0.076878	supercritical
70.000	22.933	709.40	0.0014096	13.603	15.026	60.920	40.236	103.43	419.41	1.0097	58.872	0.076938	supercritical
70.000	22.967	709.88	0.0014087	13.598	15.022	60.904	40.233	103.33	419.90	1.0062	58.938	0.076997	supercritical
70.000	23.000	710.37	0.0014077	13.594	15.019	60.888	40.229	103.24	420.39	1.0027	59.004	0.077056	supercritical
70.000	23.033	710.85	0.0014068	13.589	15.015	60.872	40.226	103.14	420.88	0.99919	59.070	0.077115	supercritical
70.000	23.067	711.33	0.0014058	13.585	15.012	60.856	40.223	103.04	421.38	0.99570	59.136	0.077173	supercritical
70.000	23.100	711.81	0.0014049	13.580	15.008	60.840	40.220	102.94	421.87	0.99224	59.201	0.077232	supercritical
70.000	23.133	712.29	0.0014039	13.576	15.005	60.824	40.216	102.85	422.36	0.98879	59.267	0.077291	supercritical
70.000	23.167	712.77	0.0014030	13.571	15.002	60.808	40.213	102.75	422.85	0.98535	59.332	0.077349	supercritical
70.000	23.200	713.24	0.0014020	13.567	14.998	60.792	40.210	102.65	423.33	0.98194	59.397	0.077408	supercritical
70.000	23.233	713.72	0.0014011	13.562	14.995	60.776	40.207	102.56	423.82	0.97854	59.462	0.077466	supercritical
70.000	23.267	714.19	0.0014002	13.558	14.992	60.761	40.204	102.47	424.31	0.97515	59.527	0.077524	supercritical
70.000	23.300	714.66	0.0013993	13.553	14.988	60.745	40.201	102.37	424.80	0.97179	59.592	0.077582	supercritical
70.000	23.333	715.13	0.0013983	13.549	14.985	60.729	40.198	102.28	425.28	0.96844	59.657	0.077640	supercritical
70.000	23.367	715.60	0.0013974	13.545	14.982	60.714	40.195	102.18	425.77	0.96511	59.721	0.077698	supercritical
70.000	23.400	716.07	0.0013965	13.540	14.978	60.698	40.191	102.09	426.25	0.96179	59.786	0.077756	supercritical
70.000	23.433	716.53	0.0013956	13.536	14.975	60.683	40.188	102.00	426.73	0.95849	59.850	0.077813	supercritical
70.000	23.467	717.00	0.0013947	13.531	14.972	60.667	40.185	101.91	427.22	0.95520	59.914	0.077871	supercritical
70.000	23.500	717.46	0.0013938	13.527	14.969	60.652	40.182	101.82	427.70	0.95193	59.978	0.077928	supercritical
70.000	23.533	717.92	0.0013929	13.523	14.965	60.637	40.179	101.72	428.18	0.94868	60.042	0.077985	supercritical
70.000	23.567	718.38	0.0013920	13.518	14.962	60.621	40.176	101.63	428.66	0.94544	60.106	0.078043	supercritical
70.000	23.600	718.84	0.0013911	13.514	14.959	60.606	40.174	101.54	429.14	0.94222	60.170	0.078100	supercritical
70.000	23.633	719.29	0.0013903	13.510	14.956	60.591	40.171	101.45	429.62	0.93901	60.234	0.078157	supercritical
70.000	23.667	719.75	0.0013894	13.505	14.953	60.576	40.168	101.36	430.10	0.93582	60.297	0.078214	supercritical
70.000	23.700	720.20	0.0013885	13.501	14.949	60.560	40.165	101.28	430.57	0.93265	60.360	0.078271	supercritical
70.000	23.733	720.66	0.0013876	13.497	14.946	60.545	40.162	101.19	431.05	0.92948	60.424	0.078327	supercritical
70.000	23.767	721.11	0.0013868	13.493	14.943	60.530	40.159	101.10	431.53	0.92634	60.487	0.078384	supercritical
70.000	23.800	721.56	0.0013859	13.488	14.940	60.515	40.156	101.01	432.00	0.92321	60.550	0.078441	supercritical
70.000	23.833	722.01	0.0013850	13.484	14.937	60.500	40.154	100.92	432.48	0.92009	60.613	0.078497	supercritical
70.000	23.867	722.45	0.0013842	13.480	14.934	60.485	40.151	100.84	432.95	0.91699	60.676	0.078553	supercritical
70.000	23.900	722.90	0.0013833	13.476	14.931	60.471	40.148	100.75	433.42	0.91390	60.738	0.078610	supercritical
70.000	23.933	723.34	0.0013825	13.472	14.928	60.456	40.145	100.66	433.89	0.91083	60.801	0.078666	supercritical
70.000	23.967	723.79	0.0013816	13.467	14.925	60.441	40.143	100.58	434.37	0.90777	60.864	0.078722	supercritical
70.000	24.000	724.23	0.0013808	13.463	14.922	60.426	40.140	100.49	434.84	0.90472	60.926	0.078778	supercritical
70.000	24.033	724.67	0.0013799	13.459	14.919	60.411	40.137	100.41	435.31	0.90169	60.988	0.078834	supercritical
70.000	24.067	725.11	0.0013791	13.455	14.916	60.397	40.134	100.32	435.78	0.89868	61.050	0.078889	supercritical
70.000	24.100	725.55	0.0013783	13.451	14.913	60.382	40.132	100.24	436.25	0.89568	61.112	0.078945	supercritical
70.000	24.133	725.98	0.0013774	13.447	14.910	60.368	40.129	100.16	436.71	0.89269	61.174	0.079001	supercritical
70.000	24.167	726.42	0.0013766	13.442	14.907	60.353	40.127	100.07	437.18	0.88971	61.236	0.079056	supercritical
70.000	24.200	726.85	0.0013758	13.438	14.904	60.338	40.124	99.990	437.65	0.88675	61.298	0.079112	supercritical
70.000	24.233	727.29	0.0013750	13.434	14.901	60.324	40.121	99.908	438.11	0.88381	61.359	0.079167	supercritical
70.000	24.267	727.72	0.0013742	13.430	14.898	60.310	40.119	99.826	438.58	0.88087	61.421	0.079222	supercritical
70.000	24.300	728.15	0.0013733	13.426	14.895	60.295	40.116	99.744	439.04	0.87795	61.482	0.079277	supercritical
70.000	24.333	728.58	0.0013725	13.422	14.892	60.281	40.114	99.662	439.51	0.87505	61.544	0.079332	supercritical
70.000	24.367	729.01	0.0013717	13.418	14.889	60.266	40.111	99.581	439.97	0.87215	61.605	0.079387	supercritical
70.000	24.400	729.43	0.0013709	13.414	14.886	60.252	40.109	99.500	440.43	0.86927	61.666	0.079442	supercritical
70.000	24.433	729.86	0.0013701	13.410	14.883	60.238	40.106	99.420	440.90	0.86640	61.727	0.079497	supercritical
70.000	24.467	730.28	0.0013693	13.406	14.880	60.224	40.104	99.340	441.36	0.86355	61.788	0.079551	supercritical
70.000	24.500	730.71	0.0013685	13.402	14.878	60.210	40.101	99.260	441.82	0.86071	61.849	0.079606	supercritical
70.000	24.533	731.13	0.0013677	13.398	14.875	60.195	40.099	99.181	442.28	0.85788	61.909	0.079660	supercritical
70.000	24.567	731.55	0.0013670	13.394	14.872	60.181	40.096	99.102	442.74	0.85506	61.970	0.079715	supercritical
70.000	24.600	731.97	0.0013662	13.390	14.869	60.167	40.094	99.024	443.19	0.85226	62.030	0.079769	supercritical
70.000	24.633	732.39	0.0013654	13.386	14.866	60.153	40.092	98.945	443.65	0.84947	62.091	0.079823	supercritical
70.000	24.667	732.81	0.0013646	13.382	14.863	60.139	40.089	98.868	444.11	0.84669	62.151	0.079878	supercritical
70.000	24.700	733.22	0.0013638	13.378	14.861	60.125	40.087	98.790	444.57	0.84392	62.211	0.079932	supercritical
70.000	24.733	733.64	0.0013631	13.374	14.858	60.111	40.085	98.713	445.02	0.84117	62.271	0.079986	supercritical
70.000	24.767	734.05	0.0013623	13.370	14.855	60.098	40.082	98.636	445.48	0.83843	62.331	0.080039	supercritical
70.000	24.800	734.46	0.0013615	13.366	14.852	60.084	40.080	98.560	445.93	0.83570	62.391	0.080093	supercritical
70.000	24.833	734.88	0.0013608	13.362	14.850	60.070	40.078	98.483	446.39	0.83298	62.451	0.080147	supercritical
70.000	24.867	735.29	0.0013600	13.359	14.847	60.056	40.075	98.408	446.84	0.83027	62.510	0.080201	supercritical
70.000	24.900	735.70	0.0013593	13.355	14.844	60.042	40.073	98.332	447.29	0.82758	62.570	0.080254	supercritical
70.000	24.933	736.10	0.0013585	13.351	14.841	60.029	40.071	98.257	447.74	0.82490	62.629	0.080308	supercritical
